valid_time,mxtpr,mntpr,lsp,tcc,v10,u10,d2m,tp_mm
2018-08-13 18:00:00,3.2615660759999996e-06,0.0,0.0,0.9921777404,-0.8659600824,2.6113622980000004,286.0410112,0.0030708313056
2018-08-14 00:00:00,5.3596496335999994e-06,1.1730194192e-06,1.0414123512e-05,0.9435314936,0.9614965804,3.3652014279999998,286.4591748,0.010375976524
2018-08-14 06:00:00,1.1968612655199999e-05,3.3950805488e-06,2.2411346571999997e-05,0.9968615744,1.9091650480000002,3.5903344720000003,287.2385812,0.022583007659999998
2018-08-14 12:00:00,8.440017664799999e-06,1.420974724e-06,5.9890747207999995e-06,0.9923950204,1.7049297968,5.3334357,287.4728072,0.013885497860000002
2018-08-14 18:00:00,7.6293944e-08,0.0,0.0,0.9977392575999999,2.4833587712,3.9143841200000002,287.89150720000004,7.62939448e-05
2018-08-15 00:00:00,1.0681152047999998e-06,1.90734864e-08,9.5367432e-07,0.9748876944,3.802243636,3.7825567760000003,287.2369972,0.0009536743200000001
2018-08-15 06:00:00,1.69372564352e-05,5.731582650400001e-06,3.2615662e-05,1.0,5.149701548,3.1639502,288.1399168,0.033187866584
2018-08-15 12:00:00,5.3243637152e-05,1.4109611668800001e-05,1.3885498020800001e-05,0.8542163084000001,6.640033536,4.397606811999999,289.2810308,0.12271881044
2018-08-15 18:00:00,5.6047439988e-05,8.401870773600001e-06,2.14576718328e-05,0.7188098164,4.463994148,3.5132348639999997,288.0868972,0.105514526348
2018-08-16 00:00:00,4.3478012268e-05,1.2683868600000001e-05,4.003524813600001e-05,0.9621167004,1.3493731696,5.69866392,285.0956912,0.09029388406000001
2018-08-16 06:00:00,1.6212463520000002e-07,1.90734864e-08,1.525878888e-07,0.45524902679999996,3.2742236480000004,4.250321648,281.95353040000003,0.0003242492664
2018-08-16 12:00:00,4.243850704e-05,2.918243392e-06,1.5068054088e-06,0.6633972163999999,1.6814862024000001,6.384658216,282.05948639999997,0.077857971604
2018-08-16 18:00:00,4.75358956592e-05,4.029274e-06,2.1514892628e-05,0.3693249496,-0.42630615159999996,5.8127655,283.6067736,0.065002441636
2018-08-17 00:00:00,1.335144024e-07,0.0,5.7220458400000006e-08,0.9871740736,0.8893280043999999,5.088125596,283.184376,0.0001907348648
2018-08-17 06:00:00,3.28350066368e-05,1.5068054024e-06,2.11906432544e-05,1.0,3.26677062,3.714700304,283.3083428,0.043773651048
2018-08-17 12:00:00,0.0003118038168,0.00016716003292,0.0007110786471999999,1.0,5.209122928,4.26694886,285.7917364,0.7326889096
2018-08-17 18:00:00,1.4305114703999999e-06,3.480911292e-07,3.6239624176e-06,0.9962475592,3.418842768,5.664128428000001,287.2552608,0.0039672851712
2018-08-18 00:00:00,3.1185150084e-06,3.1471252320000003e-07,4.6539306928e-06,0.90013672,3.36240662,5.041276876,286.431696,0.0046539306928
2018-08-18 06:00:00,5.2213668888000004e-06,1.2207031e-06,1.077651982e-05,0.9789172328,3.545736708,4.252073343999999,286.7345904,0.01077651982
2018-08-18 12:00:00,7.3432922e-07,3.81469728e-08,5.34057612e-07,0.9761755392000001,3.7104406560000003,4.187716088,288.0419816,0.0012397765983999998
2018-08-18 18:00:00,1.90734864e-08,0.0,3.81469728e-08,0.8806994647999999,4.875112336,2.078895268,288.823396,0.0
2018-08-19 00:00:00,0.00045964240344,0.000254287721896,0.001097087862,1.0,7.5044031040000005,2.87225586,289.2329352,1.1134529156000001
2018-08-19 06:00:00,2.34031677728e-05,1.0042190702800002e-05,5.01060484944e-05,0.99998291,1.5496655279999998,5.467730704000001,288.2540824,0.0520706174824
2018-08-19 12:00:00,1.8711090072e-05,7.7533722e-06,1.58500671544e-05,0.9968994144,-0.41410827759999996,3.827883924,288.8745176,0.049057007039999996
2018-08-19 18:00:00,3.265380888e-05,6.5803527919999996e-06,3.1242370436e-05,0.9838513195999999,-0.13813110480000002,2.4434539868,289.113256,0.049991607891999995
2018-08-20 00:00:00,4.4231415367999995e-05,1.4190673811999999e-05,7.5721741088e-05,0.9063562023999999,0.73045898468,0.7149407964,288.620684,0.07854461708800001
2018-08-20 06:00:00,6.770134017199999e-05,2.1209716555999997e-05,0.00015748977672000003,0.9964660632000001,0.7269403054,1.5856689372,288.4661592,0.15907287392000002
2018-08-20 12:00:00,0.00016870498756,2.9144286728e-05,0.0001693534858,0.9968115247999999,1.123955686,0.8257098388,289.3579404,0.27160644476
2018-08-20 18:00:00,6.6766738768e-05,1.7228126234e-05,0.000109977721776,0.9950695804,0.04424377695999999,0.89261596496,288.77620640000004,0.11812210129440001
2018-08-21 00:00:00,1.1577606169599998e-05,4.792213424e-06,2.3403167603999997e-05,0.8651025416,-0.45655639762,1.13996215412,287.550942,0.0235366820264
2018-08-21 06:00:00,4.0149688576e-06,6.103515556000001e-07,6.198883076e-06,0.8068762184,1.3473254460000001,0.9501873752000001,286.6263172,0.006198883076
2018-08-21 12:00:00,3.4904479583999996e-06,0.0,0.0,0.9669457964,3.7972479320000003,1.6099670552,288.4485168,0.0045585632304
2018-08-21 18:00:00,0.0,0.0,0.0,0.6203674304,4.284843144,1.7718170121599999,288.8161688,0.0
2018-08-22 00:00:00,4.1007995600000003e-07,7.62939456e-08,7.629394528000001e-07,0.6339880372,4.112401116,3.566198124,288.84330040000003,0.0007629394528000001
2018-08-22 06:00:00,2.3860931207200002e-05,1.04999543668e-05,4.20379635304e-05,0.9948022452,4.7255725,3.61841246,288.6468436,0.055522918410399996
2018-08-22 12:00:00,2.0294189586e-05,2.9182434416e-06,3.01170349864e-05,0.9967089844,-3.036935412,2.451821276,287.1030572,0.037231445252
2018-08-22 18:00:00,2.9945373903999996e-06,1.049041744e-06,4.138946524e-06,0.9704467716,-1.602777096,1.28404417896,284.8358472,0.006408691423999999
2018-08-23 00:00:00,9.5367432e-08,3.81469728e-08,1.907348624e-07,0.9474121080000001,-0.1300518784,2.2388085944,282.74931,0.0001907348624
2018-08-23 06:00:00,0.00010437965557599999,2.73418424028e-05,0.0001427268974224,0.9528124991999999,1.3406469699999999,3.815200792,282.279498,0.1889610290864
2018-08-23 12:00:00,0.00022631645044,2.9287338253599998e-05,0.00021568298345599999,0.6402392568,1.24300172936,5.921109016,283.2041732,0.36399841224
2018-08-23 18:00:00,2.031326308e-06,0.0,5.7220458400000006e-08,0.4880834968,-1.5188531424000002,7.871668671999999,280.7295452,0.004692077668
2018-08-24 00:00:00,3.8146972e-08,2.86102296e-08,1.7166137840000002e-07,0.36682129080000003,-0.5593566892799999,6.486649144,281.0762172,0.0001716613784
